fq_name,count
com.arkivanov.mvikotlin.core.store.Store,12
com.arkivanov.mvikotlin.core.store.Reducer,4
com.arkivanov.mvikotlin.core.store.SimpleBootstrapper,4
com.arkivanov.mvikotlin.core.store.StoreFactory,10
com.arkivanov.mvikotlin.extensions.reaktive.ReaktiveExecutor,4
com.badoo.reaktive.completable.Completable,25
com.badoo.reaktive.maybe.Maybe,10
com.badoo.reaktive.maybe.map,4
com.badoo.reaktive.maybe.observeOn,4
com.badoo.reaktive.scheduler.mainScheduler,4
com.arkivanov.decompose.ComponentContext,10
com.arkivanov.decompose.value.operator.map,4
com.badoo.reaktive.base.Consumer,12
com.badoo.reaktive.base.invoke,8
com.badoo.reaktive.observable.Observable,30
com.badoo.reaktive.observable.map,19
com.badoo.reaktive.observable.observeOn,10
com.badoo.reaktive.observable.mapIterable,3
com.badoo.reaktive.scheduler.overrideSchedulers,6
com.badoo.reaktive.test.scheduler.TestScheduler,6
kotlin.test.assertFalse,239
com.badoo.reaktive.completable.completableFromFunction,10
com.badoo.reaktive.subject.behavior.BehaviorSubject,11
com.badoo.reaktive.subject.publish.PublishSubject,7
com.badoo.reaktive.test.observable.assertValue,2
com.badoo.reaktive.test.observable.test,5
com.arkivanov.decompose.router.RouterState,4
com.arkivanov.decompose.router.pop,2
com.arkivanov.decompose.router.push,2
com.arkivanov.decompose.router.router,2
com.arkivanov.essenty.parcelable.Parcelable,2
com.arkivanov.essenty.parcelable.Parcelize,2
com.arkivanov.mvikotlin.rx.Disposable,2
com.arkivanov.essenty.instancekeeper.InstanceKeeper,2
com.arkivanov.essenty.instancekeeper.getOrCreate,2
com.badoo.reaktive.promise.asSingle,2
com.badoo.reaktive.single.Single,8
com.squareup.sqldelight.db.SqlDriver,39
com.squareup.sqldelight.drivers.sqljs.initSqlDriver,2
example.todo.database.TodoDatabase,10
com.squareup.sqldelight.drivers.native.NativeSqliteDriver,7
com.badoo.reaktive.completable.observeOn,2
com.badoo.reaktive.scheduler.Scheduler,6
com.badoo.reaktive.single.notNull,2
com.badoo.reaktive.single.singleFromFunction,4
com.badoo.reaktive.base.setCancellable,3
com.badoo.reaktive.observable.autoConnect,2
com.badoo.reaktive.observable.firstOrError,4
com.badoo.reaktive.observable.observable,4
com.badoo.reaktive.observable.replay,2
com.badoo.reaktive.scheduler.ioScheduler,5
com.badoo.reaktive.single.asCompletable,3
com.badoo.reaktive.single.asObservable,5
com.badoo.reaktive.single.doOnBeforeSuccess,2
com.badoo.reaktive.single.flatMapObservable,2
com.badoo.reaktive.single.map,2
com.badoo.reaktive.single.mapNotNull,2
com.badoo.reaktive.single.observeOn,2
com.badoo.reaktive.single.singleOf,2
com.squareup.sqldelight.Query,11
com.squareup.sqldelight.android.AndroidSqliteDriver,14
com.squareup.sqldelight.sqlite.driver.JdbcSqliteDriver,10
androidx.compose.foundation.lazy.LazyListState,49
androidx.compose.material.IconButton,69
androidx.compose.material.TopAppBar,27
androidx.compose.material.icons.filled.ArrowBack,23
com.arkivanov.decompose.extensions.compose.jetbrains.subscribeAsState,4
androidx.compose.foundation.lazy.items,71
androidx.compose.material.Divider,84
androidx.compose.material.icons.filled.Add,11
androidx.compose.material.icons.filled.Delete,8
androidx.compose.ui.input.key.Key,12
androidx.compose.ui.input.key.onKeyEvent,4
androidx.compose.ui.text.style.TextOverflow,98
com.arkivanov.decompose.extensions.compose.jetbrains.Children,2
com.arkivanov.decompose.extensions.compose.jetbrains.animation.child.crossfadeScale,2
androidx.compose.ui.input.key.KeyEvent,5
androidx.compose.ui.input.key.key,8
androidx.compose.foundation.ExperimentalFoundationApi,70
androidx.compose.desktop.ui.tooling.preview.Preview,28
com.arkivanov.decompose.value.MutableValue,4
com.arkivanov.mvikotlin.timetravel.server.TimeTravelServer,2
androidx.compose.foundation.isSystemInDarkTheme,95
com.arkivanov.decompose.defaultComponentContext,2
com.arkivanov.mvikotlin.logging.store.LoggingStoreFactory,2
com.arkivanov.mvikotlin.timetravel.store.TimeTravelStoreFactory,2
androidx.compose.ui.window.rememberWindowState,9
com.arkivanov.decompose.extensions.compose.jetbrains.lifecycle.LifecycleController,2
com.arkivanov.decompose.extensions.compose.jetbrains.rememberRootComponent,2
com.badoo.reaktive.coroutinesinterop.asScheduler,2
org.jetbrains.kotlin.gradle.dsl.KotlinTargetContainerWithNativeShortcuts,2
org.jetbrains.kotlin.gradle.plugin.mpp.KotlinNativeTarget,23
java.io.FilenameFilter,5
java.io.RandomAccessFile,13
java.nio.channels.FileChannel,10
java.nio.charset.StandardCharsets,90
androidx.compose.foundation.text.selection.DisableSelection,6
androidx.compose.material.LocalContentColor,36
androidx.compose.ui.draw.alpha,38
androidx.compose.ui.text.buildAnnotatedString,25
androidx.compose.ui.text.withStyle,4
kotlin.text.Regex.Companion.fromLiteral,4
androidx.compose.foundation.horizontalScroll,9
androidx.compose.foundation.interaction.MutableInteractionSource,53
androidx.compose.foundation.rememberScrollState,89
androidx.compose.material.icons.filled.Close,11
androidx.compose.material.icons.filled.Code,2
androidx.compose.material.icons.filled,2
androidx.compose.ui.draw.clipToBounds,17
androidx.compose.ui.unit,10
androidx.compose.animation.core.Spring.StiffnessLow,2
androidx.compose.animation.core.SpringSpec,4
androidx.compose.animation.core.animateDpAsState,16
androidx.compose.animation.core.animateFloatAsState,20
androidx.compose.material.icons.filled.ArrowForward,6
androidx.compose.ui.graphics.graphicsLayer,18
kotlinx.coroutines.CancellationException,73
androidx.compose.ui.layout.layout,11
androidx.compose.foundation.gestures.Orientation,13
androidx.compose.foundation.gestures.draggable,8
androidx.compose.foundation.gestures.rememberDraggableState,7
androidx.compose.ui.layout.Layout,28
androidx.compose.ui.unit.Constraints,25
androidx.compose.ui.geometry.Offset,60
androidx.compose.ui.text.font.Font,19
androidx.compose.ui.platform.LocalContext,117
androidx.compose.ui.input.pointer.PointerIcon,6
androidx.compose.ui.input.pointer.pointerHoverIcon,6
androidx.compose.ui.input.pointer.pointerMoveFilter,12
java.awt.Cursor,13
androidx.compose.material.AmbientContentColor,2
androidx.compose.ui.text,4
androidx.compose.ui.graphics.painter.BitmapPainter,16
androidx.compose.ui.res.loadImageBitmap,2
androidx.compose.ui.res.useResource,6
androidx.compose.ui.window.singleWindowApplication,22
androidx.compose.foundation.gestures.detectTapGestures,12
androidx.compose.foundation.gestures.detectTransformGestures,2
androidx.compose.ui.input.pointer.pointerInput,27
androidx.compose.foundation.gestures.detectDragGestures,9
androidx.compose.ui.input.pointer.consumePositionChange,6
io.ktor.client.request,41
kotlinx.coroutines.Deferred,51
kotlin.coroutines.EmptyCoroutineContext,62
androidx.compose.foundation.verticalScroll,80
androidx.compose.foundation.Image,180
androidx.compose.material.Card,47
androidx.compose.ui.graphics.RectangleShape,5
androidx.compose.ui.graphics.asImageBitmap,24
androidx.compose.ui.layout.ContentScale,120
androidx.compose.ui.graphics.painter.Painter,95
androidx.compose.ui.graphics.ImageBitmap,41
kotlin.math.abs,245
kotlin.math.pow,102
kotlin.math.roundToInt,182
java.io.InputStreamReader,40
java.lang.Exception,51
android.graphics,78
androidx.compose.ui.res.painterResource,215
java.io.BufferedWriter,14
android.content.res.Resources,135
android.renderscript.Allocation,3
android.renderscript.Element,3
android.renderscript.RenderScript,3
android.renderscript.ScriptIntrinsicBlur,3
java.awt.image.BufferedImage,164
androidx.compose.foundation.BoxWithTooltip,2
androidx.compose.foundation.TooltipArea,2
androidx.compose.foundation.focusable,5
androidx.compose.ui.focus.FocusRequester,21
androidx.compose.ui.focus.focusRequester,13
androidx.compose.ui.input.key.type,6
androidx.compose.ui.input.key.KeyEventType,6
androidx.compose.ui.input.key.onPreviewKeyEvent,4
javax.imageio.ImageIO,80
kotlinx.coroutines.Job,207
org.jetbrains.skia.Image,5
java.awt.Dimension,86
java.awt.Graphics2D,27
java.awt.Rectangle,27
java.awt.Toolkit,15
java.awt.image.BufferedImageOp,3
java.awt.image.ConvolveOp,3
java.awt.image.Kernel,3
androidx.compose.ui.window.WindowPosition,6
androidx.compose.foundation.layout.IntrinsicSize,12
androidx.compose.material.ProvideTextStyle,13
androidx.compose.ui.draw.shadow,8
androidx.compose.runtime.snapshots.SnapshotStateList,3
androidx.compose.ui.draw,4
java.lang.Math.random,3
kotlin.math,222
androidx.compose.animation.ExperimentalAnimationApi,56
androidx.compose.animation.core,12
androidx.compose.material.ExperimentalMaterialApi,83
androidx.compose.ui.draw.rotate,9
androidx.compose.ui.draw.scale,4
androidx.compose.ui.res.loadSvgPainter,2
androidx.compose.ui.unit.DpOffset,9
androidx.compose.ui.unit.IntOffset,17
kotlinx.css,2
kotlinx.html.InputType,10
kotlinx.html.js.onClickFunction,30
kotlinx.html.js.onInputFunction,7
react.dom,3
styled.css,2
styled.styledDiv,2
react.RBuilder,7
react.dom.render,4
react.dom.unmountComponentAtNode,2
androidx.compose.ui.layout.MeasurePolicy,5
androidx.compose.ui.layout.onGloballyPositioned,13
javax.swing.SwingUtilities,38
androidx.compose.ui.semantics.Role,13
androidx.compose.ui.semantics.SemanticsProperties,5
androidx.compose.ui.semantics.semantics,17
androidx.compose.foundation.BorderStroke,22
androidx.compose.ui.text.style.TextAlign,65
androidx.compose.ui.text.style.TextDecoration,11
androidx.compose.material.icons.filled.MoreHoriz,6
androidx.compose.material.icons.filled.StarBorder,5
androidx.compose.material.icons.outlined,4
androidx.compose.ui.graphics.Brush,19
androidx.compose.material.icons.filled.ShoppingCart,4
androidx.compose.material.Snackbar,6
androidx.compose.material.icons.filled.Edit,3
androidx.compose.material.icons.filled.Email,3
androidx.compose.animation.core.Spring,3
androidx.compose.runtime.saveable.rememberSaveable,36
org.jetbrains.skiko.SystemTheme,2
androidx.compose.foundation.Canvas,17
androidx.compose.ui.geometry.Size,34
androidx.compose.ui.graphics.drawscope.Stroke,12
androidx.compose.ui.graphics.toArgb,7
androidx.compose.ui.input.pointer.isPrimaryPressed,2
com.intellij.codeInsight.daemon.LineMarkerInfo,26
com.intellij.codeInsight.daemon.LineMarkerProvider,15
com.intellij.openapi.editor.markup.GutterIconRenderer,20
com.intellij.psi.PsiElement,1200
org.jetbrains.kotlin.psi.KtPsiFactory,12
org.jetbrains.uast,2
java.awt.Component,56
java.awt.Graphics,28
javax.swing.Icon,184
com.intellij.openapi.project.DumbAware,53
com.intellij.openapi.wm.ToolWindow,19
com.intellij.openapi.wm.ToolWindowFactory,10
com.intellij.ui.content.ContentFactory,7
org.intellij.datavis.r.inlays.components.GraphicsManager,2
androidx.compose.desktop.initCompose,2
androidx.compose.ui.graphics.Shadow,3
androidx.compose.ui.text.font.fontFamily,2
androidx.compose.ui.text.platform.FontLoader,2
androidx.compose.ui.text.platform.font,2
org.openjdk.jmh.annotations,48
kotlinx.benchmark.gradle,2
org.jetbrains.kotlin.allopen.gradle,3
org.gradle.api.publish.maven.MavenPublication,43
java.lang.UnsupportedOperationException,7
org.gradle.api.publish.PublishingExtension,32
org.gradle.kotlin.dsl.configure,27
androidx.compose.ui.graphics.SolidColor,13
androidx.compose.ui.input.pointer.consumeAllChanges,3
androidx.compose.ui.input.pointer,6
androidx.compose.ui.layout.Placeable,5
org.jetbrains.skia.Codec,6
org.jetbrains.skia.Data,5
androidx.compose.ui.graphics.asComposeImageBitmap,3
org.jetbrains.skia.AnimationFrameInfo,2
org.jetbrains.skia.Bitmap,5
org.jetbrains.kotlin.builtins.KotlinBuiltIns,15
org.jetbrains.kotlin.descriptors.FunctionDescriptor,13
org.jetbrains.kotlin.idea.caches.resolve.resolveToDescriptorIfAny,2
org.jetbrains.kotlin.idea.project.platform,2
org.jetbrains.kotlin.idea.util.module,7
org.jetbrains.kotlin.platform.js.JsPlatforms,2
org.jetbrains.kotlin.psi.KtNamedFunction,153
org.jetbrains.kotlin.resolve.lazy.BodyResolveMode,7
org.jetbrains.kotlin.types.KotlinType,34
com.intellij.execution.actions.ConfigurationContext,19
com.intellij.execution.actions.LazyRunConfigurationProducer,7
com.intellij.execution.configurations.ConfigurationFactory,48
com.intellij.openapi.externalSystem.util.ExternalSystemApiUtil,11
com.intellij.openapi.util.Ref,40
org.jetbrains.plugins.gradle.service.execution.GradleExternalTaskConfigurationType,3
org.jetbrains.plugins.gradle.service.execution.GradleRunConfiguration,3
org.jetbrains.plugins.gradle.util.GradleConstants,11
com.intellij.execution.lineMarker.ExecutorAction,7
com.intellij.execution.lineMarker.RunLineMarkerContributor,10
com.intellij.icons.AllIcons,70
com.intellij.psi.impl.source.tree.LeafPsiElement,44
org.jetbrains.kotlin.lexer.KtTokens,84
com.intellij.ui.ScrollPaneFactory,6
java.awt.BorderLayout,39
javax.swing.JPanel,110
javax.swing.JTextArea,10
com.intellij.ui.SimpleTextAttributes,12
com.intellij.ui.components.JBPanel,2
com.intellij.util.ui.StatusText,5
java.util.concurrent.atomic.AtomicReference,62
com.intellij.openapi.editor.Editor,479
com.intellij.openapi.fileEditor.FileDocumentManager,26
com.intellij.psi.PsiFile,420
com.intellij.psi.PsiManager,79
com.intellij.testFramework.LightVirtualFile,11
com.intellij.util.concurrency.annotations.RequiresReadLock,10
org.jetbrains.kotlin.idea.KotlinFileType,5
com.intellij.openapi.util.IconLoader,31
com.intellij.openapi.roots.ProjectRootModificationTracker,2
com.intellij.psi.util.CachedValueProvider,48
com.intellij.psi.util.CachedValuesManager,39
com.intellij.psi.util.parentOfType,69
org.jetbrains.kotlin.asJava.findFacadeClass,2
org.jetbrains.kotlin.descriptors.ClassKind,3
org.jetbrains.kotlin.idea.caches.resolve.analyze,7
org.jetbrains.kotlin.psi,31
org.jetbrains.kotlin.psi.psiUtil.containingClass,22
org.jetbrains.kotlin.resolve.BindingContext,219
org.jetbrains.kotlin.resolve.descriptorUtil.fqNameSafe,16
com.intellij.execution.executors.DefaultRunExecutor,20
com.intellij.openapi.actionSystem.AnAction,74
com.intellij.openapi.actionSystem.CommonDataKeys,57
com.intellij.openapi.application.ReadAction,13
com.intellij.openapi.components.service,47
com.intellij.openapi.externalSystem.model.execution.ExternalSystemTaskExecutionSettings,3
com.intellij.openapi.externalSystem.service.execution.ProgressExecutionMode,3
com.intellij.openapi.externalSystem.task.TaskCallback,5
com.intellij.openapi.externalSystem.util.ExternalSystemUtil.runTask,2
com.intellij.openapi.util.UserDataHolderBase,12
com.intellij.openapi.wm.ToolWindowManager,12
org.jetbrains.plugins.gradle.settings.GradleSettings,4
com.intellij.openapi.roots.ProjectFileIndex,14
com.intellij.codeInspection.reference.EntryPoint,3
com.intellij.codeInspection.reference.RefElement,5
com.intellij.configurationStore.deserializeInto,2
com.intellij.configurationStore.serializeObjectInto,3
com.intellij.psi.PsiMethod,78
org.jdom.Element,52
com.intellij.openapi.diagnostic.Logger,181
com.intellij.ui.components.JBLoadingPanel,5
com.intellij.openapi.Disposable,114
com.intellij.openapi.components.Service,61
com.intellij.openapi.externalSystem.model.task,2
com.intellij.openapi.externalSystem.service.notification.ExternalSystemProgressNotificationManager,2
com.intellij.openapi.module.Module,131
com.intellij.openapi.util.Disposer,82
javax.swing.event.AncestorEvent,2
javax.swing.event.AncestorListener,2
com.intellij.ide.lightEdit.LightEdit,2
com.intellij.openapi.externalSystem.model.Key,9
com.intellij.openapi.externalSystem.model.project.AbstractNamedData,2
com.intellij.openapi.externalSystem.model.DataNode,14
com.intellij.openapi.externalSystem.model.ProjectKeys,7
com.intellij.openapi.externalSystem.model.project.ModuleData,13
com.intellij.openapi.externalSystem.service.project.ProjectDataManager,2
com.intellij.openapi.actionSystem.DataContext,120
com.intellij.openapi.editor.event.CaretEvent,9
com.intellij.openapi.editor.event.CaretListener,9
com.intellij.openapi.editor.toolbar.floating.AbstractFloatingToolbarProvider,4
com.intellij.openapi.editor.toolbar.floating.FloatingToolbarComponent,4
com.intellij.openapi.editor.toolbar.floating.FloatingToolbarComponentImpl,2
com.intellij.util.concurrency.AppExecutorUtil,9
org.jetbrains.kotlin.idea.util.projectStructure.module,2
com.intellij.codeInspection.InspectionSuppressor,15
com.intellij.codeInspection.SuppressQuickFix,17
org.jetbrains.kotlin.idea.KotlinLanguage,7
androidx.compose.desktop.WindowEvents,2
androidx.compose.foundation.layout.preferredHeight,2
androidx.compose.foundation.Text,2
androidx.compose.desktop.AppManager,4
androidx.compose.desktop.AppFrame,4
androidx.compose.runtime.onDispose,2
androidx.compose.ui.graphics.drawscope.drawIntoCanvas,7
androidx.compose.ui.graphics.nativeCanvas,5
androidx.compose.ui.layout.globalPosition,4
java.awt.event.KeyEvent,102
java.awt.event.KeyAdapter,11
java.awt.event.KeyListener,7
java.awt.event.MouseAdapter,15
java.awt.event.MouseEvent,48
java.awt.event.MouseListener,5
java.awt.event.MouseMotionListener,5
java.awt.event.MouseWheelEvent,12
java.awt.event.MouseWheelListener,4
java.awt.event.MouseMotionAdapter,4
org.cef.CefApp,4
javax.swing.JFrame,18
org.jetbrains.skija.IRect,4
org.jetbrains.skija.Bitmap,6
org.jetbrains.skija.ImageInfo,6
org.jetbrains.skija.ColorAlphaType,6
org.jetbrains.skiko.HardwareLayer,6
androidx.compose.ui.focus,4
androidx.compose.ui.focus.ExperimentalFocus,4
androidx.compose.ui.focus.isFocused,4
androidx.compose.ui.focusObserver,4
androidx.compose.ui.focusRequester,4
java.awt.Point,21
java.awt.KeyboardFocusManager,6
java.nio.ByteBuffer,91
org.cef.CefSettings,2
org.cef.browser.CefBrowser,2
org.cef.browser.BrowserView,2
org.cef.handler.CefFocusHandlerAdapter,2
de.undercouch.gradle.tasks.download.Download,4
kotlin.text.capitalize,2
androidx.compose.ui.graphics.drawscope.DrawScope,19
org.jetbrains.skiko.wasm.onWasmReady,4
androidx.compose.ui,4
androidx.compose.ui.text.style,2
